15020,06:03:20,06:03:40,171,1,,0,0,1072.643,1,28,shp_1_47,8.565
15020,06:06:40,06:07:00,170,2,,0,0,2614.284,1,28,shp_1_47,7.057
15020,06:10:00,06:10:20,169,3,,0,0,3884.568,1,28,shp_1_47,8.543
15020,06:13:20,06:13:40,168,4,,0,0,5422.354,1,28,shp_1_47,8.425
15020,06:15:40,06:16:00,68,5,,0,0,6433.368,1,28,shp_1_47,0.000
15020,06:18:00,06:18:20,148,6,,0,0,6433.368,1,28,shp_1_47,2.470
15020,06:24:20,06:24:40,149,7,,0,0,7322.645,1,28,shp_1_47,0.886
15020,06:36:40,06:37:00,150,8,,0,0,7960.64,1,28,shp_1_47,2.317
15020,06:43:00,06:43:20,151,9,,0,0,8794.88,1,28,shp_1_47,0.938
15020,06:55:20,06:55:40,152,10,,0,0,9470.446,1,28,shp_1_47,1.326
15020,07:07:40,07:08:00,153,11,,0,0,10425.216,1,28,shp_1_47,0
15590,05:25:02,05:25:22,21,0,,0,0,0.0,1,29,shp_1_42,8.016
15590,05:27:52,05:28:12,20,1,,0,0,1202.405,1,29,shp_1_42,9.833
15590,05:30:22,05:30:42,19,2,,0,0,2480.75,1,29,shp_1_42,7.945
15590,05:32:27,05:32:47,18,3,,0,0,3314.936,1,29,shp_1_42,8.211
15590,05:34:47,05:35:07,17,4,,0,0,4300.216,1,29,shp_1_42,9.780
15590,05:37:17,05:37:37,16,5,,0,0,5571.618,1,29,shp_1_42,10.566
15590,05:39:57,05:40:17,15,6,,0,0,7050.805,1,29,shp_1_42,7.339
15590,05:41:57,05:42:17,14,7,,0,0,7784.659,1,29,shp_1_42,10.346
15590,05:44:17,05:44:37,13,8,,0,0,9026.197,1,29,shp_1_42,8.958
15590,05:46:52,05:47:12,12,9,,0,0,10235.563,1,29,shp_1_42,9.831
15590,05:49:47,05:50:07,11,10,,0,0,11759.314,1,29,shp_1_42,9.141
15590,05:52:02,05:52:22,10,11,,0,0,12810.503,1,29,shp_1_42,8.136
15590,05:54:17,05:54:37,9,12,,0,0,13746.182,1,29,shp_1_42,9.207
15590,05:56:42,05:57:02,8,13,,0,0,14897.064,1,29,shp_1_42,11.484
15590,06:00:27,06:00:47,7,14,,0,0,17251.309,1,29,shp_1_42,11.634
